id	uri	siglaTipo	codTipo	numero	ano	ementa	ementa_simplificada	apreciacao	e_urgencia	e_projeto_resoluç�
2121086	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2121086	REQ	392	5704	2016	Requer a adoção de regime de urgência, nos termos do Art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação de Projeto de Lei n° 333/1999, que altera a Lei n° 9.279/1996, que regula direitos e obrigações relativos à propriedade 	requer a adoção de regime de urgência, nos termos do art. 155, do regimento interno da câmara dos deputados, para apreciação de projeto de lei n 333/1999, que altera a lei n 9.279/1996, que regula direitos e obrigações relativos à propriedade in	projeto de lei n 333/1999	TRUE	FALSE
2320029	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2320029	REQ	392	579	2022	Requer urgência urgentíssima para a apreciação do Projeto de Lei nº 330 de 	requer urgência urgentíssima para a apreciação do projeto de lei n 330 de 2	projeto de lei n 330 de 2022	TRUE	FALSE
2269480	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2269480	REQ	392	78	2021	Requer urgência para o Projeto de Lei nº 33/2021, que “altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para tornar crime o descumprimento da ordem prioritária de	requer urgência para o projeto de lei n 33/2021, que “altera o decreto-lei n 2.848, de 7 de dezembro de 1940 – código penal, para tornar crime o descumprimento da ordem prioritária de v	projeto de lei n 33/2021	TRUE	FALSE
2331456	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2331456	REQ	392	1166	2022	Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei nº 3293, de 2021, que “Altera a Lei nº 9.307, de 23 de setembro de 1996, para disciplinar a atuação do árbitro, aprimorar o dever de revelação, estabelecer a divulgação das informações após o encerramento do procedimento arbitral e a publicidade das ações anulatórias, além de d	requeiro a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação imediata do projeto de lei n 3293, de 2021, que “altera a lei n 9.307, de 23 de setembro de 1996, para disciplinar a atuação do árbitro, aprimorar o dever de revelação, estabelecer a divulgação das informações após o encerramento do procedimento arbitral e a publicidade das ações anulatórias, além de dar	projeto de lei n 3293, de 2021	TRUE	FALSE
2270577	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270577	REQ	392	245	2021	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, que seja incluído automaticamente na Ordem do Dia o Projeto de Lei nº 3292/2020, que “Altera a Lei nº 11.947, de 16 de junho de 2009, para estabelecer percentual mínimo para a aquisição de leite sob a forma fluida com recursos do Programa Nacional de Alimentação Escolar (PNAE) na forma que discrimina e dá outras p	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, que seja incluído automaticamente na ordem do dia o projeto de lei n 3292/2020, que “altera a lei n 11.947, de 16 de junho de 2009, para estabelecer percentual mínimo para a aquisição de leite sob a forma fluida com recursos do programa nacional de alimentação escolar (pnae) na forma que discrimina e dá outras pro	projeto de lei n 3292/2020	FALSE	FALSE
2404958	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404958	REQ	392	3990	2023	Requer, nos termos do Artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 3268/2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei n 3268/20	projeto de lei n 3268/2021	TRUE	FALSE
2254226	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2254226	REQ	392	1359	2020	Requer, nos termos do art. 155 do RICD, urgência para o Projeto de Lei nº 3267/2019, que altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasil	requer, nos termos do art. 155 do ricd, urgência para o projeto de lei n 3267/2019, que altera a lei n 9.503, de 23 de setembro de 1997, que institui o código de trânsito brasilei	projeto de lei n 3267/2019	TRUE	FALSE
2255739	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2255739	REQ	392	1612	2020	Requeremos, nos termos do artigo 155, do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 3265/20, que dispõe sobre o processo excepcional de elaboração das listas para indicação de reitores e de diretores de que tratam o Art. 16 da Lei n. 5.540, de 28 de novembro de 1968, e o Art. 12 da Lei n. 11.892, de 29 de dezembro de 2008, durante o período da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19, de que trata a Lei n. 13.979, de 6 de fev	requeremos, nos termos do artigo 155, do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei n 3265/20, que dispõe sobre o processo excepcional de elaboração das listas para indicação de reitores e de diretores de que tratam o art. 16 da lei n. 5.540, de 28 de novembro de 1968, e o art. 12 da lei n. 11.892, de 29 de dezembro de 2008, durante o período da emergência de saúde pública de importância internacional decorrente da pandemia da covid-19, de que trata a lei n. 13.979, de 6 de feve	projeto de lei n 3265/20	TRUE	FALSE
2312777	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312777	REQ	392	2840	2021	Requer urgência para o Projeto de Lei nº 3264, de 202	requer urgência para o projeto de lei n 3264, de 2020	projeto de lei n 3264, de 2020	TRUE	FALSE
2301039	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2301039	REQ	392	1924	2021	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 3262	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei n 3262/	projeto de lei n 3262/19	TRUE	FALSE
2226310	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2226310	REQ	392	2757	2019	Requer urgência para apreciação imediata (Urgência urgentíssima) do Projeto de Lei n° 3246	requer urgência para apreciação imediata (urgência urgentíssima) do projeto de lei n 3246/	projeto de lei n 3246/2019	TRUE	FALSE
1215709	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1215709	REQ	392	1556	2015	Requeremos nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei nº 3236, de 2012, que Dá nova redação ao § 1º do art. 26 da Lei nº 11.775, de 17 de setembro de 2008, que institui medidas de estímulo à liquidação ou regularização de dívidas originárias de operações de crédito rural e de crédito fundiário e	requeremos nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação imediata do projeto de lei n 3236, de 2012, que dá nova redação ao § 1 do art. 26 da lei n 11.775, de 17 de setembro de 2008, que institui medidas de estímulo à liquidação ou regularização de dívidas originárias de operações de crédito rural e de crédito fundiário e d�	projeto de lei n 3236, de 2012	TRUE	FALSE
2319491	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2319491	REQ	392	515	2022	Requer Urgência para o Projeto de Lei nº 3188, de 2021, que “Altera a Lei nº 13.999, de 18 de maio de 2020, que institui o Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte (Pronampe), e a Lei nº 14.161, de 2 de junho de 2021, que dispõe sobre o Pronampe, para permitir melhores condições de sustentabilidade ao Programa como política oficial de crédito permanente no tratamento diferenciado e favorecido aos beneficiários 	requer urgência para o projeto de lei n 3188, de 2021, que “altera a lei n 13.999, de 18 de maio de 2020, que institui o programa nacional de apoio às microempresas e empresas de pequeno porte (pronampe), e a lei n 14.161, de 2 de junho de 2021, que dispõe sobre o pronampe, para permitir melhores condições de sustentabilidade ao programa como política oficial de crédito permanente no tratamento diferenciado e favorecido aos beneficiários do 	projeto de lei n 3188, de 2021	TRUE	FALSE
2382700	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2382700	REQ	392	2786	2023	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 3172/2020, que “Dispõe sobre a transparência nos anúncios publicitários da Administração Direta, Empresas Públicas, Estatais, Autarquias, Fundações, Poder Legislativo, Poder Judiciário, Ministério Público, Defensoria Pública e 	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei n 3172/2020, que “dispõe sobre a transparência nos anúncios publicitários da administração direta, empresas públicas, estatais, autarquias, fundações, poder legislativo, poder judiciário, ministério público, defensoria pública e t	projeto de lei n 3172/2020	TRUE	FALSE
2386573	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386573	REQ	392	2970	2023	Requer urgência para apreciação do Projeto de Lei nº 3124 de 2023, de autoria do Deputado Federal Pompeo de Mattos, que institui diretrizes, estratégias e ações para o Programa de Atenção e Orientação às Mães Atípicas “Cuidando de Quem Cuida” e institui os Centros Especializados de Proteção Especial às Mães Atípicas e 	requer urgência para apreciação do projeto de lei n 3124 de 2023, de autoria do deputado federal pompeo de mattos, que institui diretrizes, estratégias e ações para o programa de atenção e orientação às mães atípicas “cuidando de quem cuida” e institui os centros especializados de proteção especial às mães atípicas e d	projeto de lei n 3124 de 2023	TRUE	FALSE
2267049	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2267049	REQ	392	2954	2020	Requer, nos termos do artigo 155, urgência para o Projeto de Lei nº 3097/2020, que altera a Lei nº 4.504, de 30 de novembro de 1964, para dispor sobre os contratos de parceria agríc	requer, nos termos do artigo 155, urgência para o projeto de lei n 3097/2020, que altera a lei n 4.504, de 30 de novembro de 1964, para dispor sobre os contratos de parceria agrícol	projeto de lei n 3097/2020	TRUE	FALSE
2389122	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389122	REQ	392	3148	2023	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 3072, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei n 3072, de 20	projeto de lei n 3072, de 2022	TRUE	FALSE
2260520	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2260520	REQ	392	2157	2020	Requer regime de urgência na apreciação do Projeto de Lei nº 3067, de 2020, que “Altera a Lei nº 11.771, de 17 de setembro de 2008, para dispor sobre a execução da Política Nacional de Turismo durante o exercício de 2020, no âmbito da emergência de saúde pública de importância internacional relacionada ao Coronav�	requer regime de urgência na apreciação do projeto de lei n 3067, de 2020, que “altera a lei n 11.771, de 17 de setembro de 2008, para dispor sobre a execução da política nacional de turismo durante o exercício de 2020, no âmbito da emergência de saúde pública de importância internacional relacionada ao coronavír	projeto de lei n 3067, de 2020	TRUE	FALSE
2261022	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2261022	REQ	392	2257	2020	Requerem nos termos do art.155 do RICD, urgência para o Projeto de Lei nº 3056/2020 que “estabelece, em caráter excepcional e imediato, a prorrogação do fim do prazo da licença à gestante, beneficiando as seguradas do regime próprio e do regime geral da previdênc	requerem nos termos do art.155 do ricd, urgência para o projeto de lei n 3056/2020 que “estabelece, em caráter excepcional e imediato, a prorrogação do fim do prazo da licença à gestante, beneficiando as seguradas do regime próprio e do regime geral da previdênci	projeto de lei n 3056/2020	TRUE	FALSE
1805772	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1805772	REQ	392	3143	2015	"Requer Urgência Urgentíssima para o Projeto de Lei nº 3053, de 2015, que altera a Lei nº 9.503, de 23 de setembro de 1997, que \institui o Código de Trânsito Brasi"", para incluir na multa reparatória às vítimas de crimes de trânsito parcela indenizatória às despesas realizadas pelo Sistema Único de Saúd"""	"requer urgência urgentíssima para o projeto de lei n 3053, de 2015, que altera a lei n 9.503, de 23 de setembro de 1997, que \institui o código de trânsito brasile"", para incluir na multa reparatória às vítimas de crimes de trânsito parcela indenizatória às despesas realizadas pelo sistema único de saúd"""	projeto de lei n 3053, de 2015	TRUE	FALSE
2344792	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2344792	REQ	392	1660	2022	"Requeiro a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação imediata do Projeto de Lei nº 3029, de 2022, que \Reajusta a remuneração dos servidores integrantes do Quadro de Pessoal da Câmara dos De""."""	"requeiro a vossa excelência, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação imediata do projeto de lei n 3029, de 2022, que \reajusta a remuneração dos servidores integrantes do quadro de pessoal da câmara dos dep""."""	projeto de lei n 3029, de 2022	TRUE	FALSE
2386574	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386574	REQ	392	2971	2023	Requer urgência para apreciação do Projeto de Lei nº 3016 de 2022, de autoria do Deputado Federal Pompeo de Mattos, que acrescenta dispositivo à Lei 14.375, de 21 de junho de 2022, para estipular prazo para liquidação de contrato de financiamento estudantil - Fies, por meio da adesão à rene	requer urgência para apreciação do projeto de lei n 3016 de 2022, de autoria do deputado federal pompeo de mattos, que acrescenta dispositivo à lei 14.375, de 21 de junho de 2022, para estipular prazo para liquidação de contrato de financiamento estudantil - fies, por meio da adesão à reneg	projeto de lei n 3016 de 2022	TRUE	FALSE
2273662	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2273662	REQ	392	433	2021	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, a tramitação sob regime de urgência do “Projeto de Lei nº 301	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, a tramitação sob regime de urgência do “projeto de lei n 301/	projeto de lei n 301/2021	TRUE	FALSE
537997	https://dadosabertos.camara.leg.br/api/v2/proposicoes/537997	REQ	392	4692	2012	"Requer urgência para apreciação do Projeto de Lei nº 301/2007, que \Define condutas que constituem crimes de violação do direito internacional humanitário, estabelece normas para a cooperação judiciária com o Tribunal Penal Internacional e dá outras pr""."""	"requer urgência para apreciação do projeto de lei n 301/2007, que \define condutas que constituem crimes de violação do direito internacional humanitário, estabelece normas para a cooperação judiciária com o tribunal penal internacional e dá outras pro""."""	projeto de lei n 301/2007	TRUE	FALSE
